model_id,family,role,description,outcome,focal,coefficient,std_error,t_statistic,p_value,ci_95_low,ci_95_high,standardized_outcome_effect,n,firms,years,r_squared_within,control_count,controls,dropped_controls,effect_spec,covariance,sample_note,status,fdr_within_family
OP_BINS_ROA_AvgAssets_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,ROA_AvgAssets_w_t1,Digital_bin_Q1,-0.00631448782584092,0.003313703469241207,-1.9055681609576405,0.05672648829328453,-0.012809782483256548,0.0001808068315747079,-0.05209916372556247,16521,2340,9,0.03939386984242088,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6807178595194143
OP_BINS_ROA_AvgAssets_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,ROA_AvgAssets_w_t1,Digital_bin_Q2,-0.0035482919543085066,0.0037529224292707527,-0.945474365959115,0.3444328845218718,-0.010904513544684982,0.00380792963606797,-0.02927601550154167,16521,2340,9,0.03939386984242088,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6888657690437436
OP_BINS_ROA_AvgAssets_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,ROA_AvgAssets_w_t1,Digital_bin_Q3,-0.004760046782998774,0.004639035706922012,-1.0260853944056085,0.3048688619230353,-0.013853166949731939,0.004333073383734391,-0.03927388309688662,16521,2340,9,0.03939386984242088,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6888657690437436
OP_BINS_ROA_AvgAssets_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,ROA_AvgAssets_w_t1,Digital_bin_Q4,-0.005119325769004111,0.006634978236531241,-0.7715663241844315,0.4403842014157209,-0.018124755823878264,0.007886104285870039,-0.042238198688476725,16521,2340,9,0.03939386984242088,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.7378094396186872
OP_INTERNAL_COMPONENTS_ROA_AvgAssets_w_t1,operating_internal_components,exploratory,运营数字化与BMI数字化分解,ROA_AvgAssets_w_t1,OperationalDigital_z,-0.0015350783308921271,0.002412201077104884,-0.6363807501215956,0.5245385693990361,-0.006263309666319739,0.003193153004535484,-0.012665524029585313,16521,2340,9,0.039184927355214394,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.990996486374408
OP_INTERNAL_COMPONENTS_ROA_AvgAssets_w_t1,operating_internal_components,exploratory,运营数字化与BMI数字化分解,ROA_AvgAssets_w_t1,BMI_component_z,-0.0027027734941170237,0.0021468892000901857,-1.2589254694669323,0.20807800413180577,-0.006910958659899603,0.0015054116716655555,-0.022299867014845494,16521,2340,9,0.039184927355214394,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6903933069163006
OP_POSITIVE_CUBIC_ROA_AvgAssets_w_t1,operating_nonlinearity,exploratory,仅正值样本的三次多项式,ROA_AvgAssets_w_t1,Digital_positive_intensity_z,0.0001946277712102118,0.004401226961031204,0.04422125305817237,0.9647294868985719,-0.008433328555045078,0.0088225840974655,0.0014430861006837273,7791,1664,9,0.029388622184443602,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,positive substantive-disclosure firm-years,ok,0.9802825697455051
OP_POSITIVE_CUBIC_ROA_AvgAssets_w_t1,operating_nonlinearity,exploratory,仅正值样本的三次多项式,ROA_AvgAssets_w_t1,Digital_positive_sq,-0.002335313672808678,0.0022488131393124584,-1.0384649715817056,0.29909474833895033,-0.006743780158106886,0.0020731528124895296,-0.017315405098725437,7791,1664,9,0.029388622184443602,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,positive substantive-disclosure firm-years,ok,0.6769253229967716
OP_POSITIVE_CUBIC_ROA_AvgAssets_w_t1,operating_nonlinearity,exploratory,仅正值样本的三次多项式,ROA_AvgAssets_w_t1,Digital_positive_cube,0.00020648198626439516,0.0015877127966259228,0.13004996036008135,0.8965311828017539,-0.002905994781967414,0.0033189587544962046,0.0015309803044391175,7791,1664,9,0.029388622184443602,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,positive substantive-disclosure firm-years,ok,0.9802825697455051
OP_CORE_OperatingMargin_w_t1,operating_optimized,confirmatory,冻结核心控制复核,OperatingMargin_w_t1,Digital_z,-0.007374952792707249,0.00963264235038842,-0.7656209505598291,0.44391461890631123,-0.02625619663633319,0.01150629105091869,-0.013553060900804794,16521,2324,9,0.0917197651089936,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_PARSIMONIOUS_OperatingMargin_w_t1,operating_optimized,robustness,结果变量专属精简控制,OperatingMargin_w_t1,Digital_z,-0.005038317678068508,0.008963585003068025,-0.5620873429932344,0.5740641250758824,-0.02260790661894395,0.012531271262806933,-0.00888118339256814,18932,2368,10,0.11561161323790237,7,FirmSize_w; Leverage_w; OperatingMargin_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_INDUSTRY_YEAR_OperatingMargin_w_t1,operating_optimized,robustness,公司与行业×年份固定效应,OperatingMargin_w_t1,Digital_z,-0.01035105197819555,0.009899756120656897,-1.0455865631474472,0.2957704031090911,-0.029755931806057727,0.009053827849666627,-0.019022282825539572,16521,2324,9,0.09205128972487142,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_industry_year,firm,full eligible sample,ok,0.8790448380189837
OP_DK_OperatingMargin_w_t1,operating_optimized,robustness,Driscoll-Kraay标准误,OperatingMargin_w_t1,Digital_z,-0.007374952792707249,0.004524849901943714,-1.6298778860132428,0.1031495209286104,-0.016244252746625,0.0014943471612105016,-0.013553060900804794,16521,2324,9,0.0917197651089936,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,driscoll_kraay,full eligible sample,ok,0.8790448380189837
OP_EMPIRICAL_LOGIT_OperatingMargin_w_t1,operating_optimized,robustness,平滑句子发生率，处理零值与篇幅,OperatingMargin_w_t1,Digital_empirical_logit_z,0.007808943033290477,0.005945493873202992,1.3134220974453037,0.18906200815331853,-0.003845005645308921,0.019462891711889876,0.01435061124808237,16521,2324,9,0.09140398364567226,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_CHANGE_OperatingMargin_w_t1,operating_optimized,exploratory,数字战略相对上年的变化量,OperatingMargin_w_t1,Digital_change_z,-0.0008708818752039323,0.0036716893605246684,-0.23718833204328788,0.8125141144714894,-0.008067875141679542,0.006326111391271678,-0.00160043262971358,16521,2324,9,0.09147029591032252,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_TRAILING3_OperatingMargin_w_t1,operating_optimized,exploratory,连续三年数字战略持续强度,OperatingMargin_w_t1,Digital_trailing3_z,-0.004002149890733781,0.014253109460639204,-0.28079135305779784,0.7788751902093942,-0.03194049855641466,0.023936198774947102,-0.007439452304758911,14461,2225,8,0.0736005959709991,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_HURDLE_OperatingMargin_w_t1,operating_optimized,exploratory,两部分模型：是否披露与正值强度,OperatingMargin_w_t1,Digital_any,0.01157728718408225,0.010297404584619635,1.124291765846927,0.2609083047199636,-0.008606978048348651,0.03176155241651315,0.021275753578671355,16521,2324,9,0.09129125775865488,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_HURDLE_OperatingMargin_w_t1,operating_optimized,exploratory,两部分模型：是否披露与正值强度,OperatingMargin_w_t1,Digital_hurdle_intensity,0.002479307438614245,0.007576026904207693,0.32725694746902867,0.7434783835700531,-0.012370700171163367,0.017329315048391854,0.004556260311331738,16521,2324,9,0.09129125775865488,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_DISTRIBUTED_LAG_OperatingMargin_w_t1,operating_optimized,exploratory,当期与前一期数字战略联合进入,OperatingMargin_w_t1,Digital_z,-0.006446730153907779,0.010741051317802557,-0.6001954523038882,0.5483855768406269,-0.027500601242695964,0.014607140934880403,-0.011847252293379539,16521,2324,9,0.09174007473834223,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_DISTRIBUTED_LAG_OperatingMargin_w_t1,operating_optimized,exploratory,当期与前一期数字战略联合进入,OperatingMargin_w_t1,Digital_lag1_z,-0.0019625128838235708,0.010977422330251422,-0.17877720513815945,0.8581151990185316,-0.023479702197055623,0.019554676429408484,-0.0036065392390547215,16521,2324,9,0.09174007473834223,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_EXTENDED_OperatingMargin_w_t1,operating_optimized,robustness,加入效率、营运资本、员工和所有权,OperatingMargin_w_t1,Digital_z,0.002905345069825947,0.010485689685960097,0.27707715532685306,0.7817279506239254,-0.01764930809782222,0.023459998237474116,0.005179243488814307,10091,1989,9,0.06550497006370548,14,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences; AssetTurnover_w; WorkingCapitalRatio_w; EmployeeLog_w; LargestHolderGroupOwnership_w,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_GOVERNANCE_2020PLUS_OperatingMargin_w_t1,operating_optimized,robustness,2020年后加入研发强度与外部董事比例,OperatingMargin_w_t1,Digital_z,-0.00399497316469262,0.010751771890897372,-0.37156416683977744,0.7102505170305915,-0.025078803641528057,0.017088857312142818,-0.009057208664922059,3467,1072,5,0.0744051445183821,16,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences; AssetTurnover_w; WorkingCapitalRatio_w; EmployeeLog_w; LargestHolderGroupOwnership_w; RAndDIntensityReported_w; OutsideDirectorRatio_w,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_NO_DELISTED_OperatingMargin_w_t1,operating_optimized,robustness,排除历史退市公司,OperatingMargin_w_t1,Digital_z,-0.0036713142070826854,0.009510724811115655,-0.38601834034687227,0.6994890709256625,-0.02231363678850114,0.014971008374335768,-0.00695653092118379,15922,2183,9,0.09459085595766625,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.8790448380189837
OP_FIRST_DIFF_OperatingMargin_w_t1,operating_first_difference,robustness,连续年度一阶差分并控制年份固定效应,OperatingMargin_w_t1,Digital_z,-0.011635304809293536,0.01197830294850468,-0.9713650472286675,0.3313831795281936,-0.03511436137237103,0.011843751753783957,-0.03638709746299603,14127,2188,8,0.11454076648544753,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,year_only,firm,consecutive complete observations,ok,0.49707476929229044
OP_FIRM_TREND_OperatingMargin_w_t1,operating_firm_trend,robustness,先移除公司特定线性趋势，再控制年份固定效应,OperatingMargin_w_t1,Digital_z,-0.006095811225725029,0.009138166038843818,-0.66707162025875,0.5047361338526974,-0.02400766047054048,0.011816038019090425,-0.030383300217884962,15810,1960,9,0.02597443240908881,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,year_only,firm,firms with at least four complete observations,ok,0.7438632294827738
OP_BINS_OperatingMargin_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,OperatingMargin_w_t1,Digital_bin_Q1,0.005531965838867478,0.008724772517172534,0.6340527306562075,0.526056640571781,-0.011569734230629534,0.022633665908364492,0.010166176248542498,16521,2324,9,0.09138835920231858,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.7378094396186872
OP_BINS_OperatingMargin_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,OperatingMargin_w_t1,Digital_bin_Q2,0.012294548526746506,0.010761533438912904,1.1424532197512236,0.25328497540985273,-0.008799470463194316,0.033388567516687326,0.022593875461232343,16521,2324,9,0.09138835920231858,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6888657690437436
OP_BINS_OperatingMargin_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,OperatingMargin_w_t1,Digital_bin_Q3,0.017840707427465807,0.013420281424627126,1.32938400194253,0.1837427057177483,-0.008464806821814944,0.04414622167674656,0.032786134511530104,16521,2324,9,0.09138835920231858,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6888657690437436
OP_BINS_OperatingMargin_w_t1,operating_semiparametric,exploratory,零披露为参照的正值四分位组,OperatingMargin_w_t1,Digital_bin_Q4,0.01175249638756969,0.01986905034474329,0.5914976399805149,0.5541964677296116,-0.02719345194434788,0.05069844471948726,0.021597738148877,16521,2324,9,0.09138835920231858,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.7378094396186872
OP_INTERNAL_COMPONENTS_OperatingMargin_w_t1,operating_internal_components,exploratory,运营数字化与BMI数字化分解,OperatingMargin_w_t1,OperationalDigital_z,-0.009409055191430957,0.007840403375942917,-1.2000728457800027,0.23013110230543354,-0.024777275403507243,0.005959165020645326,-0.017291161260665613,16521,2324,9,0.09177271866273684,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6903933069163006
OP_INTERNAL_COMPONENTS_OperatingMargin_w_t1,operating_internal_components,exploratory,运营数字化与BMI数字化分解,OperatingMargin_w_t1,BMI_component_z,0.0005070897642987263,0.006974485250864147,0.0727064071482404,0.9420407754739126,-0.01316381721097763,0.014177996739575082,0.0009318864338374342,16521,2324,9,0.09177271866273684,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.990996486374408
OP_POSITIVE_CUBIC_OperatingMargin_w_t1,operating_nonlinearity,exploratory,仅正值样本的三次多项式,OperatingMargin_w_t1,Digital_positive_intensity_z,0.0003793609340335014,0.015349008964556071,0.024715663070464133,0.9802825697455051,-0.029710112224450205,0.03046883409251721,0.0005746235034410563,7774,1652,9,0.11098766123615844,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,positive substantive-disclosure firm-years,ok,0.9802825697455051
OP_POSITIVE_CUBIC_OperatingMargin_w_t1,operating_nonlinearity,exploratory,仅正值样本的三次多项式,OperatingMargin_w_t1,Digital_positive_sq,-0.010137511966364532,0.007570878410041534,-1.339013971340337,0.18061600197053518,-0.024979104881655213,0.004704080948926149,-0.015355436260533857,7774,1652,9,0.11098766123615844,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,positive substantive-disclosure firm-years,ok,0.6769253229967716
OP_POSITIVE_CUBIC_OperatingMargin_w_t1,operating_nonlinearity,exploratory,仅正值样本的三次多项式,OperatingMargin_w_t1,Digital_positive_cube,-0.004863328836365967,0.007002899092607477,-0.6944736418521122,0.48741166473716335,-0.018591481889449868,0.008864824216717932,-0.007366554654496232,7774,1652,9,0.11098766123615844,10,FirmSize_w; Leverage_w; ROA_AvgAssets_w; SalesGrowth_w; Liquidity_w; OperatingMargin_w; FirmAgeLog_w; LossDummy; NegativeEquityDummy; LogTotalSentences,,firm_year,firm,positive substantive-disclosure firm-years,ok,0.8773409965268939
ALT_CORE_LogSalesGrowth_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,LogSalesGrowth_w_t1,Digital_z,-0.00045128466763094715,0.009135308333000967,-0.04940004772479302,0.9606011818853275,-0.018357679637200513,0.01745511030193862,-0.0014411641924531994,16601,2324,9,0.016474174304485945,7,FirmSize_w; Leverage_w; LogSalesGrowth_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.9606011818853275
ALT_INDUSTRY_YEAR_LogSalesGrowth_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,LogSalesGrowth_w_t1,Digital_z,-0.0006828992763451837,0.009526853500735568,-0.07168151334461657,0.9428564085638138,-0.019356828886761303,0.017991030334070936,-0.0021808185713185326,16601,2324,9,0.01653820740500489,7,FirmSize_w; Leverage_w; LogSalesGrowth_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_industry_year,firm,full eligible sample,ok,0.9606011818853275
ALT_CORE_ROA_EndAssets_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,ROA_EndAssets_w_t1,Digital_z,-0.002255737852817233,0.002642730861169307,-0.8535632159754457,0.3933591176238207,-0.0074357653182774465,0.002924289612642981,-0.017057122330763484,19346,2391,10,0.04404499540080964,7,FirmSize_w; Leverage_w; ROA_EndAssets_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6138166271866222
ALT_INDUSTRY_YEAR_ROA_EndAssets_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,ROA_EndAssets_w_t1,Digital_z,-0.002521710000935748,0.0026534032391403333,-0.9503681776437221,0.3419392081959616,-0.007722668513556354,0.002679248511684858,-0.019068313241696444,19346,2391,10,0.04396601591724114,7,FirmSize_w; Leverage_w; ROA_EndAssets_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_industry_year,firm,full eligible sample,ok,0.6138166271866222
ALT_CORE_OperatingROA_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,OperatingROA_w_t1,Digital_z,-0.001212509797021283,0.0016423672033971562,-0.7382696113958351,0.4603624703899667,-0.0044317566802440055,0.00200673708620144,-0.013251101839991475,17026,2380,9,0.09742929961431757,7,FirmSize_w; Leverage_w; OperatingROA_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.6138166271866222
ALT_INDUSTRY_YEAR_OperatingROA_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,OperatingROA_w_t1,Digital_z,-0.0015228869040035144,0.0016896821210164532,-0.9012860378065665,0.36745159309139463,-0.004834886268338566,0.0017891124603315368,-0.01664310631164795,17026,2380,9,0.09770337078145996,7,FirmSize_w; Leverage_w; OperatingROA_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_industry_year,firm,full eligible sample,ok,0.6138166271866222
ALT_CORE_LogAssetGrowth_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,LogAssetGrowth_w_t1,Digital_z,-0.012102562961343611,0.006758712488674571,-1.7906610144496626,0.07336832926326031,-0.025350489501651634,0.0011453635789644093,-0.05752927624510437,17061,2382,9,0.034612795639427874,7,FirmSize_w; Leverage_w; LogAssetGrowth_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_year,firm,full eligible sample,ok,0.5869466341060825
ALT_INDUSTRY_YEAR_LogAssetGrowth_w_t1,alternative_operating_outcomes,robustness,分母稳健的替代经营结果,LogAssetGrowth_w_t1,Digital_z,-0.009552384818555394,0.006909301485756489,-1.3825398758829117,0.1668277608736104,-0.023095522483751886,0.003990752846641096,-0.04540705855292696,17061,2382,9,0.033830505711546,7,FirmSize_w; Leverage_w; LogAssetGrowth_w; Liquidity_w; FirmAgeLog_w; LossDummy; LogTotalSentences,,firm_industry_year,firm,full eligible sample,ok,0.6138166271866222
