Timestamp,Experiment,FeatureSet,Model,Parameters,Seed,Accuracy,Precision,Recall,F1,AUC,Fold,TrainAccuracy,ValidationSamples
2026-09-11T01:14:28,Pool_GradientBoosting,E10_Group,GradientBoosting,{},2026,0.8314606741573034,0.8823529411764706,0.6521739130434783,0.75,0.8725568408456323,5,0.906030855539972,178
2026-09-11T01:14:30,Pool_HistGradientBoosting,E10_Group,HistGradientBoosting,{},2026,0.8715083798882681,0.8382352941176471,0.8260869565217391,0.8321167883211679,0.8891963109354414,1,0.9508426966292135,179
2026-09-11T01:14:30,Pool_HistGradientBoosting,E10_Group,HistGradientBoosting,{},2026,0.8651685393258427,0.84375,0.7941176470588235,0.8181818181818182,0.914572192513369,2,0.9509116409537167,178
2026-09-11T01:14:30,Pool_HistGradientBoosting,E10_Group,HistGradientBoosting,{},2026,0.8202247191011236,0.78125,0.7352941176470589,0.7575757575757576,0.9040106951871658,3,0.9453015427769986,178
2026-09-11T01:14:30,Pool_HistGradientBoosting,E10_Group,HistGradientBoosting,{},2026,0.8258426966292135,0.7846153846153846,0.75,0.7669172932330827,0.868716577540107,4,0.9551192145862553,178
2026-09-11T01:14:30,Pool_HistGradientBoosting,E10_Group,HistGradientBoosting,{},2026,0.8539325842696629,0.9215686274509803,0.6811594202898551,0.7833333333333333,0.8781412046270444,5,0.9621318373071529,178
2026-09-11T01:14:32,Pool_XGBoost,E10_Group,XGBoost,{},2026,0.8547486033519553,0.8208955223880597,0.7971014492753623,0.8088235294117647,0.903820816864295,1,0.8946629213483146,179
2026-09-11T01:14:32,Pool_XGBoost,E10_Group,XGBoost,{},2026,0.8707865168539326,0.8461538461538461,0.8088235294117647,0.8270676691729323,0.9229946524064171,2,0.8990182328190743,178
2026-09-11T01:14:32,Pool_XGBoost,E10_Group,XGBoost,{},2026,0.797752808988764,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.9072192513368984,3,0.9032258064516129,178
2026-09-11T01:14:32,Pool_XGBoost,E10_Group,XGBoost,{},2026,0.7865168539325843,0.7272727272727273,0.7058823529411765,0.7164179104477612,0.8676470588235294,4,0.9032258064516129,178
2026-09-11T01:14:32,Pool_XGBoost,E10_Group,XGBoost,{},2026,0.848314606741573,0.92,0.6666666666666666,0.773109243697479,0.8704959446882063,5,0.9116409537166901,178
2026-09-11T01:14:33,Pool_LightGBM,E10_Group,LightGBM,{},2026,0.8491620111731844,0.8088235294117647,0.7971014492753623,0.8029197080291971,0.8955204216073781,1,0.9115168539325843,179
2026-09-11T01:14:33,Pool_LightGBM,E10_Group,LightGBM,{},2026,0.8764044943820225,0.896551724137931,0.7647058823529411,0.8253968253968254,0.9213903743315509,2,0.9200561009817672,178
2026-09-11T01:14:33,Pool_LightGBM,E10_Group,LightGBM,{},2026,0.8033707865168539,0.7619047619047619,0.7058823529411765,0.732824427480916,0.9030748663101605,3,0.9200561009817672,178
2026-09-11T01:14:33,Pool_LightGBM,E10_Group,LightGBM,{},2026,0.8089887640449438,0.7575757575757576,0.7352941176470589,0.746268656716418,0.8647058823529411,4,0.9256661991584852,178
2026-09-11T01:14:33,Pool_LightGBM,E10_Group,LightGBM,{},2026,0.8426966292134831,0.8867924528301887,0.6811594202898551,0.7704918032786885,0.8730222044940832,5,0.9298737727910238,178
2026-09-11T01:14:36,Pool_CatBoost,E10_Group,CatBoost,{},2026,0.8547486033519553,0.8307692307692308,0.782608695652174,0.8059701492537313,0.8942028985507247,1,0.9424157303370787,179
2026-09-11T01:14:36,Pool_CatBoost,E10_Group,CatBoost,{},2026,0.8651685393258427,0.8548387096774194,0.7794117647058824,0.8153846153846154,0.9077540106951872,2,0.938288920056101,178
2026-09-11T01:14:36,Pool_CatBoost,E10_Group,CatBoost,{},2026,0.8202247191011236,0.8,0.7058823529411765,0.75,0.9236631016042781,3,0.9340813464235624,178
2026-09-11T01:14:36,Pool_CatBoost,E10_Group,CatBoost,{},2026,0.8370786516853933,0.8095238095238095,0.75,0.7786259541984732,0.887566844919786,4,0.9396914446002805,178
2026-09-11T01:14:36,Pool_CatBoost,E10_Group,CatBoost,{},2026,0.8539325842696629,0.9056603773584906,0.6956521739130435,0.7868852459016393,0.8709613083366574,5,0.9481065918653576,178
2026-09-11T01:15:18,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",42,0.8603351955307262,0.8333333333333334,0.7971014492753623,0.8148148148148148,0.917391304347826,1,0.9662921348314607,179
2026-09-11T01:15:18,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",42,0.8595505617977528,0.8115942028985508,0.8235294117647058,0.8175182481751825,0.9147727272727273,2,0.9523141654978962,178
2026-09-11T01:15:18,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",42,0.8033707865168539,0.7796610169491526,0.6764705882352942,0.7244094488188977,0.8500000000000001,3,0.9607293127629734,178
2026-09-11T01:15:18,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",42,0.8707865168539326,0.8571428571428571,0.7941176470588235,0.8244274809160306,0.9036096256684493,4,0.9635343618513323,178
2026-09-11T01:15:18,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",42,0.8370786516853933,0.8225806451612904,0.7391304347826086,0.7786259541984732,0.9040021273766786,5,0.9593267882187938,178
2026-09-11T01:15:22,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2026,0.88268156424581,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8981554677206852,1,0.9592696629213483,179
2026-09-11T01:15:22,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2026,0.8539325842696629,0.828125,0.7794117647058824,0.803030303030303,0.906149732620321,2,0.9607293127629734,178
2026-09-11T01:15:22,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2026,0.8370786516853933,0.8095238095238095,0.75,0.7786259541984732,0.9199197860962567,3,0.9607293127629734,178
2026-09-11T01:15:22,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2026,0.8314606741573034,0.796875,0.75,0.7727272727272727,0.8894385026737968,4,0.9649368863955119,178
2026-09-11T01:15:22,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2026,0.8651685393258427,0.9245283018867925,0.7101449275362319,0.8032786885245902,0.8782076851482514,5,0.9635343618513323,178
2026-09-11T01:15:27,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",3407,0.8659217877094972,0.8461538461538461,0.7971014492753623,0.8208955223880597,0.9135704874835311,1,0.9662921348314607,179
2026-09-11T01:15:27,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",3407,0.8539325842696629,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.9187165775401069,2,0.9607293127629734,178
2026-09-11T01:15:27,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",3407,0.848314606741573,0.8360655737704918,0.75,0.7906976744186046,0.8779411764705882,3,0.967741935483871,178
2026-09-11T01:15:27,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",3407,0.8089887640449438,0.7361111111111112,0.7794117647058824,0.7571428571428571,0.8917112299465241,4,0.9593267882187938,178
2026-09-11T01:15:27,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",3407,0.8314606741573034,0.8,0.7536231884057971,0.7761194029850746,0.8804680228692994,5,0.9663394109396914,178
2026-09-11T01:15:32,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",777,0.8156424581005587,0.78125,0.7246376811594203,0.7518796992481203,0.8661396574440052,1,0.9662921348314607,179
2026-09-11T01:15:32,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",777,0.898876404494382,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.9435828877005349,2,0.9523141654978962,178
2026-09-11T01:15:32,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",777,0.8426966292134831,0.7857142857142857,0.8088235294117647,0.7971014492753623,0.8732620320855614,3,0.97054698457223,178
2026-09-11T01:15:32,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",777,0.8258426966292135,0.8135593220338984,0.7058823529411765,0.7559055118110236,0.8593582887700535,4,0.9635343618513323,178
2026-09-11T01:15:32,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",777,0.8595505617977528,0.8666666666666667,0.7536231884057971,0.8062015503875969,0.9170323095333068,5,0.9635343618513323,178
2026-09-11T01:15:36,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2025,0.8268156424581006,0.7878787878787878,0.7536231884057971,0.7703703703703704,0.8847167325428195,1,0.9691011235955056,179
2026-09-11T01:15:36,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2025,0.8764044943820225,0.8484848484848485,0.8235294117647058,0.835820895522388,0.9193850267379678,2,0.9593267882187938,178
2026-09-11T01:15:36,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2025,0.8820224719101124,0.873015873015873,0.8088235294117647,0.8396946564885496,0.9232620320855615,3,0.9565217391304348,178
2026-09-11T01:15:36,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2025,0.8370786516853933,0.8305084745762712,0.7205882352941176,0.7716535433070866,0.8799465240641712,4,0.9593267882187938,178
2026-09-11T01:15:36,Finalist_CatBoost,E10_Group,CatBoost,"{""depth"": 4, ""iterations"": 603, ""l2_leaf_reg"": 3.4999806116108285, ""learning_rate"": 0.0360413262384813}",2025,0.8146067415730337,0.78125,0.7246376811594203,0.7518796992481203,0.867171918627842,5,0.9607293127629734,178
2026-09-11T01:15:39,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",42,0.8603351955307262,0.8548387096774194,0.7681159420289855,0.8091603053435115,0.9220026350461134,1,0.9676966292134831,179
2026-09-11T01:15:39,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",42,0.8651685393258427,0.84375,0.7941176470588235,0.8181818181818182,0.9015374331550802,2,0.9649368863955119,178
2026-09-11T01:15:39,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",42,0.8426966292134831,0.8333333333333334,0.7352941176470589,0.78125,0.8627005347593584,3,0.967741935483871,178
2026-09-11T01:15:39,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",42,0.848314606741573,0.8059701492537313,0.7941176470588235,0.8,0.8942513368983958,4,0.9649368863955119,178
2026-09-11T01:15:39,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",42,0.848314606741573,0.7916666666666666,0.8260869565217391,0.8085106382978723,0.9069272703097991,5,0.9691444600280504,178
2026-09-11T01:15:42,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2026,0.8435754189944135,0.8153846153846154,0.7681159420289855,0.7910447761194029,0.8949934123847167,1,0.9691011235955056,179
2026-09-11T01:15:42,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2026,0.8595505617977528,0.8412698412698413,0.7794117647058824,0.8091603053435115,0.9054812834224599,2,0.9649368863955119,178
2026-09-11T01:15:42,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2026,0.8314606741573034,0.796875,0.75,0.7727272727272727,0.9243315508021391,3,0.9649368863955119,178
2026-09-11T01:15:42,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2026,0.8202247191011236,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.886096256684492,4,0.967741935483871,178
2026-09-11T01:15:42,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2026,0.8651685393258427,0.9090909090909091,0.7246376811594203,0.8064516129032258,0.8744847759606436,5,0.9789621318373072,178
2026-09-11T01:15:44,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",3407,0.8770949720670391,0.873015873015873,0.7971014492753623,0.8333333333333334,0.9130434782608695,1,0.9705056179775281,179
2026-09-11T01:15:44,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",3407,0.8595505617977528,0.8524590163934426,0.7647058823529411,0.8062015503875969,0.908288770053476,2,0.9691444600280504,178
2026-09-11T01:15:44,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",3407,0.8595505617977528,0.864406779661017,0.75,0.8031496062992126,0.8955882352941177,3,0.9719495091164095,178
2026-09-11T01:15:44,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",3407,0.797752808988764,0.7285714285714285,0.75,0.7391304347826086,0.8926470588235295,4,0.9635343618513323,178
2026-09-11T01:15:44,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",3407,0.8426966292134831,0.8153846153846154,0.7681159420289855,0.7910447761194029,0.8675708017550858,5,0.9761570827489481,178
2026-09-11T01:15:47,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",777,0.8268156424581006,0.796875,0.7391304347826086,0.7669172932330827,0.8484848484848485,1,0.9705056179775281,179
2026-09-11T01:15:47,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",777,0.9044943820224719,0.9180327868852459,0.8235294117647058,0.8682170542635659,0.9268716577540107,2,0.967741935483871,178
2026-09-11T01:15:47,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",777,0.848314606741573,0.7971014492753623,0.8088235294117647,0.8029197080291971,0.8885026737967915,3,0.9663394109396914,178
2026-09-11T01:15:47,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",777,0.797752808988764,0.7758620689655172,0.6617647058823529,0.7142857142857143,0.877139037433155,4,0.9663394109396914,178
2026-09-11T01:15:47,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",777,0.8820224719101124,0.875,0.8115942028985508,0.8421052631578947,0.922882595399548,5,0.967741935483871,178
2026-09-11T01:15:49,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2025,0.8324022346368715,0.7910447761194029,0.7681159420289855,0.7794117647058824,0.8740447957839262,1,0.973314606741573,179
2026-09-11T01:15:49,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2025,0.8651685393258427,0.8333333333333334,0.8088235294117647,0.8208955223880597,0.9290106951871657,2,0.9635343618513323,178
2026-09-11T01:15:49,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2025,0.8707865168539326,0.8813559322033898,0.7647058823529411,0.8188976377952756,0.9262032085561497,3,0.9663394109396914,178
2026-09-11T01:15:49,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2025,0.8651685393258427,0.8666666666666667,0.7647058823529411,0.8125,0.892312834224599,4,0.9691444600280504,178
2026-09-11T01:15:49,Finalist_RandomForest,E10_Group,RandomForest,"{""max_depth"": 10, ""max_features"": 0.5033729605332278, ""min_samples_leaf"": 1, ""n_estimators"": 326}",2025,0.8146067415730337,0.7647058823529411,0.7536231884057971,0.7591240875912408,0.8577316846164074,5,0.9719495091164095,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",42,0.8603351955307262,0.8333333333333334,0.7971014492753623,0.8148148148148148,0.9085638998682477,1,0.925561797752809,179
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",42,0.8539325842696629,0.828125,0.7794117647058824,0.803030303030303,0.8973930481283423,2,0.9354838709677419,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",42,0.8258426966292135,0.8363636363636363,0.6764705882352942,0.7479674796747967,0.8538770053475935,3,0.9438990182328191,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",42,0.8539325842696629,0.828125,0.7794117647058824,0.803030303030303,0.9057486631016044,4,0.938288920056101,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",42,0.8539325842696629,0.8208955223880597,0.7971014492753623,0.8088235294117647,0.9071931923946284,5,0.9368863955119214,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2026,0.8547486033519553,0.8115942028985508,0.8115942028985508,0.8115942028985508,0.8965744400527008,1,0.9311797752808989,179
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2026,0.8876404494382022,0.9,0.7941176470588235,0.84375,0.9147058823529411,2,0.9396914446002805,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2026,0.8202247191011236,0.78125,0.7352941176470589,0.7575757575757576,0.9022727272727273,3,0.9340813464235624,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2026,0.8314606741573034,0.8064516129032258,0.7352941176470589,0.7692307692307693,0.8697860962566846,4,0.94109396914446,178
2026-09-11T01:15:50,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2026,0.8539325842696629,0.9215686274509803,0.6811594202898551,0.7833333333333333,0.8677702433187076,5,0.94109396914446,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",3407,0.8770949720670391,0.8615384615384616,0.8115942028985508,0.835820895522388,0.9111989459815547,1,0.9353932584269663,179
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",3407,0.8651685393258427,0.8793103448275862,0.75,0.8095238095238095,0.8878342245989304,2,0.9368863955119214,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",3407,0.8258426966292135,0.8135593220338984,0.7058823529411765,0.7559055118110236,0.8872994652406417,3,0.9326788218793829,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",3407,0.7921348314606742,0.7183098591549296,0.75,0.7338129496402878,0.8814171122994653,4,0.9326788218793829,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",3407,0.797752808988764,0.7704918032786885,0.6811594202898551,0.7230769230769231,0.8810663475601649,5,0.94109396914446,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",777,0.8268156424581006,0.8064516129032258,0.7246376811594203,0.7633587786259542,0.8664690382081687,1,0.9438202247191011,179
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",777,0.898876404494382,0.9166666666666666,0.8088235294117647,0.859375,0.935427807486631,2,0.9312762973352033,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",777,0.8202247191011236,0.75,0.7941176470588235,0.7714285714285715,0.8681818181818182,3,0.9396914446002805,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",777,0.7808988764044944,0.7543859649122807,0.6323529411764706,0.688,0.854144385026738,4,0.9396914446002805,178
2026-09-11T01:15:51,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",777,0.8707865168539326,0.8833333333333333,0.7681159420289855,0.8217054263565892,0.9162345432788194,5,0.9326788218793829,178
2026-09-11T01:15:52,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2025,0.8156424581005587,0.7571428571428571,0.7681159420289855,0.762589928057554,0.8745718050065876,1,0.9353932584269663,179
2026-09-11T01:15:52,Finalist_LightGBM,E10_Group,LightGBM,"{""learning_rate"": 0.0241382790774509, ""max_depth"": 4, ""min_child_samples"": 17, ""n_estimators"": 480, ""num_leaves"": 16, ""reg_lambda"": 1.0817130716689736}",2025,0.8707865168539326,0.8461538461538461,0.8088235294117647,0.8270676691729323,0.9106951871657754,2,0.9340813464235624,178
