RuleId,Base,Keys,Reference,Support,LowCut,HighCut,LowTarget,MaleHigh,OOFAccuracy,FoldMean,FoldStd,PositivePredictions
R0547,female_child12,UnionGroup,female_master,2,0.25,1.0,female,master,0.8159371492704826,0.8143606804343732,0.024741332930217193,161
R0548,female_child12,UnionGroup,female_master,2,0.25,1.0,female,young,0.8159371492704826,0.8143606804343732,0.024741332930217193,161
R0276,female_master,TicketNormalized,female_child16,2,0.0,1.0,female,none,0.8148148148148148,0.8150360931517169,0.025254532491666943,168
R0277,female_master,TicketNormalized,female_child16,2,0.0,1.0,female,master,0.8148148148148148,0.8150360931517169,0.025254532491666943,168
R0278,female_master,TicketNormalized,female_child16,2,0.0,1.0,female,young,0.8148148148148148,0.8150360931517169,0.025254532491666943,169
R0282,female_master,TicketNormalized,female_child16,2,0.25,1.0,female,none,0.8148148148148148,0.8150360931517169,0.025254532491666943,168
R0283,female_master,TicketNormalized,female_child16,2,0.25,1.0,female,master,0.8148148148148148,0.8150360931517169,0.025254532491666943,168
R0284,female_master,TicketNormalized,female_child16,2,0.25,1.0,female,young,0.8148148148148148,0.8150360931517169,0.025254532491666943,169
R0061,gender,TicketNormalized,female_master,2,0.0,1.0,female,master,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0062,gender,TicketNormalized,female_master,2,0.0,1.0,female,young,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0064,gender,TicketNormalized,female_master,2,0.0,1.0,female_master,master,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0065,gender,TicketNormalized,female_master,2,0.0,1.0,female_master,young,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0067,gender,TicketNormalized,female_master,2,0.25,1.0,female,master,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0068,gender,TicketNormalized,female_master,2,0.25,1.0,female,young,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0070,gender,TicketNormalized,female_master,2,0.25,1.0,female_master,master,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0071,gender,TicketNormalized,female_master,2,0.25,1.0,female_master,young,0.8148148148148148,0.8136789906471659,0.02505707867261012,150
R0324,female_master,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,none,0.813692480359147,0.8139137530600716,0.02536452309187199,168
R0325,female_master,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,master,0.813692480359147,0.8139137530600716,0.02536452309187199,168
R0326,female_master,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,young,0.813692480359147,0.8139137530600716,0.02536452309187199,169
R0330,female_master,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,none,0.813692480359147,0.8139137530600716,0.02536452309187199,167
R0331,female_master,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,master,0.813692480359147,0.8139137530600716,0.02536452309187199,167
R0332,female_master,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,young,0.813692480359147,0.8139137530600716,0.02536452309187199,168
R0234,female_master,FamilyID,female_child16,2,0.25,1.0,female,none,0.813692480359147,0.8132395957567009,0.025609711293507042,168
R0235,female_master,FamilyID,female_child16,2,0.25,1.0,female,master,0.813692480359147,0.8132395957567009,0.025609711293507042,168
R0236,female_master,FamilyID,female_child16,2,0.25,1.0,female,young,0.813692480359147,0.8132395957567009,0.025609711293507042,168
R0378,female_master,UnionGroup,female_child16,2,0.25,1.0,female,none,0.813692480359147,0.8130148766555773,0.02571973368069146,167
R0379,female_master,UnionGroup,female_child16,2,0.25,1.0,female,master,0.813692480359147,0.8130148766555773,0.02571973368069146,167
R0380,female_master,UnionGroup,female_child16,2,0.25,1.0,female,young,0.813692480359147,0.8130148766555773,0.02571973368069146,168
R0109,gender,FamilyID+TicketNormalized,female_master,2,0.0,1.0,female,master,0.813692480359147,0.8125566505555207,0.02505700734508552,150
R0110,gender,FamilyID+TicketNormalized,female_master,2,0.0,1.0,female,young,0.813692480359147,0.8125566505555207,0.02505700734508552,150
R0112,gender,FamilyID+TicketNormalized,female_master,2,0.0,1.0,female_master,master,0.813692480359147,0.8125566505555207,0.02505700734508552,150
R0113,gender,FamilyID+TicketNormalized,female_master,2,0.0,1.0,female_master,young,0.813692480359147,0.8125566505555207,0.02505700734508552,150
R0115,gender,FamilyID+TicketNormalized,female_master,2,0.25,1.0,female,master,0.813692480359147,0.8125566505555207,0.02505700734508552,149
R0116,gender,FamilyID+TicketNormalized,female_master,2,0.25,1.0,female,young,0.813692480359147,0.8125566505555207,0.02505700734508552,149
R0118,gender,FamilyID+TicketNormalized,female_master,2,0.25,1.0,female_master,master,0.813692480359147,0.8125566505555207,0.02505700734508552,149
R0119,gender,FamilyID+TicketNormalized,female_master,2,0.25,1.0,female_master,young,0.813692480359147,0.8125566505555207,0.02505700734508552,149
R0163,gender,UnionGroup,female_master,2,0.25,1.0,female,master,0.813692480359147,0.8116577741510262,0.025368475539133503,149
R0164,gender,UnionGroup,female_master,2,0.25,1.0,female,young,0.813692480359147,0.8116577741510262,0.025368475539133503,149
R0166,gender,UnionGroup,female_master,2,0.25,1.0,female_master,master,0.813692480359147,0.8116577741510262,0.025368475539133503,149
R0167,gender,UnionGroup,female_master,2,0.25,1.0,female_master,young,0.813692480359147,0.8116577741510262,0.025368475539133503,149
R0468,female_child12,TicketNormalized,female_child16,2,0.0,1.0,female,none,0.8125701459034792,0.8127889021404809,0.02568234720955784,160
R0469,female_child12,TicketNormalized,female_child16,2,0.0,1.0,female,master,0.8125701459034792,0.8127889021404809,0.02568234720955784,162
R0470,female_child12,TicketNormalized,female_child16,2,0.0,1.0,female,young,0.8125701459034792,0.8127889021404809,0.02568234720955784,162
R0474,female_child12,TicketNormalized,female_child16,2,0.25,1.0,female,none,0.8125701459034792,0.8127889021404809,0.02568234720955784,160
R0475,female_child12,TicketNormalized,female_child16,2,0.25,1.0,female,master,0.8125701459034792,0.8127889021404809,0.02568234720955784,162
R0476,female_child12,TicketNormalized,female_child16,2,0.25,1.0,female,young,0.8125701459034792,0.8127889021404809,0.02568234720955784,162
R0204,female_master,FamilyID,female_master,2,0.0,1.0,female,none,0.8125701459034792,0.8123432301801519,0.024582968006259445,169
R0205,female_master,FamilyID,female_master,2,0.0,1.0,female,master,0.8125701459034792,0.8123432301801519,0.024582968006259445,169
R0206,female_master,FamilyID,female_master,2,0.0,1.0,female,young,0.8125701459034792,0.8123432301801519,0.024582968006259445,169
R0348,female_master,UnionGroup,female_master,2,0.0,1.0,female,none,0.8125701459034792,0.8121185110790283,0.02468940750873555,168
R0349,female_master,UnionGroup,female_master,2,0.0,1.0,female,master,0.8125701459034792,0.8121185110790283,0.02468940750873555,168
R0350,female_master,UnionGroup,female_master,2,0.0,1.0,female,young,0.8125701459034792,0.8121185110790283,0.02468940750873555,169
R0060,gender,TicketNormalized,female_master,2,0.0,1.0,female,none,0.8125701459034792,0.8118862594940681,0.02544035118762767,147
R0063,gender,TicketNormalized,female_master,2,0.0,1.0,female_master,none,0.8125701459034792,0.8118862594940681,0.02544035118762767,147
R0066,gender,TicketNormalized,female_master,2,0.25,1.0,female,none,0.8125701459034792,0.8118862594940681,0.02544035118762767,147
R0069,gender,TicketNormalized,female_master,2,0.25,1.0,female_master,none,0.8125701459034792,0.8118862594940681,0.02544035118762767,147
R0019,gender,FamilyID,female_master,2,0.25,1.0,female,master,0.8125701459034792,0.8107614085744775,0.024728916652343585,149
R0020,gender,FamilyID,female_master,2,0.25,1.0,female,young,0.8125701459034792,0.8107614085744775,0.024728916652343585,148
R0022,gender,FamilyID,female_master,2,0.25,1.0,female_master,master,0.8125701459034792,0.8107614085744775,0.024728916652343585,149
R0023,gender,FamilyID,female_master,2,0.25,1.0,female_master,young,0.8125701459034792,0.8107614085744775,0.024728916652343585,148
R0516,female_child12,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,none,0.8114478114478114,0.8116665620488357,0.025545247795862293,160
R0517,female_child12,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,master,0.8114478114478114,0.8116665620488357,0.025545247795862293,162
R0518,female_child12,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,young,0.8114478114478114,0.8116665620488357,0.025545247795862293,162
R0522,female_child12,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,none,0.8114478114478114,0.8116665620488357,0.025545247795862293,159
R0523,female_child12,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,master,0.8114478114478114,0.8116665620488357,0.025545247795862293,161
R0524,female_child12,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,young,0.8114478114478114,0.8116665620488357,0.025545247795862293,161
R0426,female_child12,FamilyID,female_child16,2,0.25,1.0,female,none,0.8114478114478114,0.8109924047454647,0.02597407773047088,160
R0427,female_child12,FamilyID,female_child16,2,0.25,1.0,female,master,0.8114478114478114,0.8109924047454647,0.02597407773047088,162
R0428,female_child12,FamilyID,female_child16,2,0.25,1.0,female,young,0.8114478114478114,0.8109924047454647,0.02597407773047088,161
R0570,female_child12,UnionGroup,female_child16,2,0.25,1.0,female,none,0.8114478114478114,0.8107676856443412,0.026014711122916014,159
R0571,female_child12,UnionGroup,female_child16,2,0.25,1.0,female,master,0.8114478114478114,0.8107676856443412,0.026014711122916014,161
R0572,female_child12,UnionGroup,female_child16,2,0.25,1.0,female,young,0.8114478114478114,0.8107676856443412,0.026014711122916014,161
R0108,gender,FamilyID+TicketNormalized,female_master,2,0.0,1.0,female,none,0.8114478114478114,0.8107639194024229,0.025410245707520266,147
R0111,gender,FamilyID+TicketNormalized,female_master,2,0.0,1.0,female_master,none,0.8114478114478114,0.8107639194024229,0.025410245707520266,147
R0114,gender,FamilyID+TicketNormalized,female_master,2,0.25,1.0,female,none,0.8114478114478114,0.8107639194024229,0.025410245707520266,146
R0117,gender,FamilyID+TicketNormalized,female_master,2,0.25,1.0,female_master,none,0.8114478114478114,0.8107639194024229,0.025410245707520266,146
R0018,gender,FamilyID,female_master,2,0.25,1.0,female,none,0.8114478114478114,0.8100897620990521,0.025621413598127307,147
R0021,gender,FamilyID,female_master,2,0.25,1.0,female_master,none,0.8114478114478114,0.8100897620990521,0.025621413598127307,147
R0162,gender,UnionGroup,female_master,2,0.25,1.0,female,none,0.8114478114478114,0.8098650429979286,0.025654700028225903,146
R0165,gender,UnionGroup,female_master,2,0.25,1.0,female_master,none,0.8114478114478114,0.8098650429979286,0.025654700028225903,146
R0396,female_child12,FamilyID,female_master,2,0.0,1.0,female,none,0.8103254769921436,0.8100960391689159,0.024627641075969067,161
R0397,female_child12,FamilyID,female_master,2,0.0,1.0,female,master,0.8103254769921436,0.8100960391689159,0.024627641075969067,163
R0398,female_child12,FamilyID,female_master,2,0.0,1.0,female,young,0.8103254769921436,0.8100960391689159,0.024627641075969067,162
R0085,gender,TicketNormalized,female_child16,2,0.0,1.0,female,master,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0086,gender,TicketNormalized,female_child16,2,0.0,1.0,female,young,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0088,gender,TicketNormalized,female_child16,2,0.0,1.0,female_master,master,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0089,gender,TicketNormalized,female_child16,2,0.0,1.0,female_master,young,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0091,gender,TicketNormalized,female_child16,2,0.25,1.0,female,master,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0092,gender,TicketNormalized,female_child16,2,0.25,1.0,female,young,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0094,gender,TicketNormalized,female_child16,2,0.25,1.0,female_master,master,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0095,gender,TicketNormalized,female_child16,2,0.25,1.0,female_master,young,0.8103254769921436,0.8100859958571338,0.025342729520726814,150
R0540,female_child12,UnionGroup,female_master,2,0.0,1.0,female,none,0.8103254769921436,0.8098713200677924,0.024662326023587172,160
R0541,female_child12,UnionGroup,female_master,2,0.0,1.0,female,master,0.8103254769921436,0.8098713200677924,0.024662326023587172,162
R0542,female_child12,UnionGroup,female_master,2,0.0,1.0,female,young,0.8103254769921436,0.8098713200677924,0.024662326023587172,162
R0133,gender,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,master,0.8092031425364759,0.8089636557654886,0.025283099261841777,150
R0134,gender,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,young,0.8092031425364759,0.8089636557654886,0.025283099261841777,150
R0136,gender,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female_master,master,0.8092031425364759,0.8089636557654886,0.025283099261841777,150
R0137,gender,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female_master,young,0.8092031425364759,0.8089636557654886,0.025283099261841777,150
R0139,gender,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,master,0.8092031425364759,0.8089636557654886,0.025283099261841777,149
R0140,gender,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,young,0.8092031425364759,0.8089636557654886,0.025283099261841777,149
R0142,gender,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female_master,master,0.8092031425364759,0.8089636557654886,0.025283099261841777,149
R0143,gender,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female_master,young,0.8092031425364759,0.8089636557654886,0.025283099261841777,149
R0187,gender,UnionGroup,female_child16,2,0.25,1.0,female,master,0.8092031425364759,0.8080647793609943,0.02585887073442199,149
R0188,gender,UnionGroup,female_child16,2,0.25,1.0,female,young,0.8092031425364759,0.8080647793609943,0.02585887073442199,149
R0190,gender,UnionGroup,female_child16,2,0.25,1.0,female_master,master,0.8092031425364759,0.8080647793609943,0.02585887073442199,149
R0191,gender,UnionGroup,female_child16,2,0.25,1.0,female_master,young,0.8092031425364759,0.8080647793609943,0.02585887073442199,149
R0228,female_master,FamilyID,female_child16,2,0.0,1.0,female,none,0.8080808080808081,0.8087502353901199,0.02518557870818378,169
R0229,female_master,FamilyID,female_child16,2,0.0,1.0,female,master,0.8080808080808081,0.8087502353901199,0.02518557870818378,169
R0230,female_master,FamilyID,female_child16,2,0.0,1.0,female,young,0.8080808080808081,0.8087502353901199,0.02518557870818378,169
R0372,female_master,UnionGroup,female_child16,2,0.0,1.0,female,none,0.8080808080808081,0.8085255162889964,0.02525753497241242,168
R0373,female_master,UnionGroup,female_child16,2,0.0,1.0,female,master,0.8080808080808081,0.8085255162889964,0.02525753497241242,168
R0374,female_master,UnionGroup,female_child16,2,0.0,1.0,female,young,0.8080808080808081,0.8085255162889964,0.02525753497241242,169
R0084,gender,TicketNormalized,female_child16,2,0.0,1.0,female,none,0.8080808080808081,0.8082932647040362,0.025667594433470328,147
R0087,gender,TicketNormalized,female_child16,2,0.0,1.0,female_master,none,0.8080808080808081,0.8082932647040362,0.025667594433470328,147
R0090,gender,TicketNormalized,female_child16,2,0.25,1.0,female,none,0.8080808080808081,0.8082932647040362,0.025667594433470328,147
R0093,gender,TicketNormalized,female_child16,2,0.25,1.0,female_master,none,0.8080808080808081,0.8082932647040362,0.025667594433470328,147
R0157,gender,UnionGroup,female_master,2,0.0,1.0,female,master,0.8080808080808081,0.8071684137844456,0.025113302177929824,150
R0158,gender,UnionGroup,female_master,2,0.0,1.0,female,young,0.8080808080808081,0.8071684137844456,0.025113302177929824,150
R0160,gender,UnionGroup,female_master,2,0.0,1.0,female_master,master,0.8080808080808081,0.8071684137844456,0.025113302177929824,150
R0161,gender,UnionGroup,female_master,2,0.0,1.0,female_master,young,0.8080808080808081,0.8071684137844456,0.025113302177929824,150
R0043,gender,FamilyID,female_child16,2,0.25,1.0,female,master,0.8080808080808081,0.8071684137844456,0.025403725945388752,149
R0044,gender,FamilyID,female_child16,2,0.25,1.0,female,young,0.8080808080808081,0.8071684137844456,0.025403725945388752,148
R0046,gender,FamilyID,female_child16,2,0.25,1.0,female_master,master,0.8080808080808081,0.8071684137844456,0.025403725945388752,149
R0047,gender,FamilyID,female_child16,2,0.25,1.0,female_master,young,0.8080808080808081,0.8071684137844456,0.025403725945388752,148
R0132,gender,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female,none,0.8069584736251403,0.8071709246123909,0.025578883196984366,147
R0135,gender,FamilyID+TicketNormalized,female_child16,2,0.0,1.0,female_master,none,0.8069584736251403,0.8071709246123909,0.025578883196984366,147
R0138,gender,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female,none,0.8069584736251403,0.8071709246123909,0.025578883196984366,146
R0141,gender,FamilyID+TicketNormalized,female_child16,2,0.25,1.0,female_master,none,0.8069584736251403,0.8071709246123909,0.025578883196984366,146
R0042,gender,FamilyID,female_child16,2,0.25,1.0,female,none,0.8069584736251403,0.8064967673090202,0.02608467933215381,147
R0045,gender,FamilyID,female_child16,2,0.25,1.0,female_master,none,0.8069584736251403,0.8064967673090202,0.02608467933215381,147
R0013,gender,FamilyID,female_master,2,0.0,1.0,female,master,0.8069584736251403,0.8062720482078966,0.024456822486313243,150
R0014,gender,FamilyID,female_master,2,0.0,1.0,female,young,0.8069584736251403,0.8062720482078966,0.024456822486313243,149
R0016,gender,FamilyID,female_master,2,0.0,1.0,female_master,master,0.8069584736251403,0.8062720482078966,0.024456822486313243,150
R0017,gender,FamilyID,female_master,2,0.0,1.0,female_master,young,0.8069584736251403,0.8062720482078966,0.024456822486313243,149
R0186,gender,UnionGroup,female_child16,2,0.25,1.0,female,none,0.8069584736251403,0.8062720482078966,0.026086442178153157,146
R0189,gender,UnionGroup,female_child16,2,0.25,1.0,female_master,none,0.8069584736251403,0.8062720482078966,0.026086442178153157,146
R0420,female_child12,FamilyID,female_child16,2,0.0,1.0,female,none,0.8058361391694725,0.806503044378884,0.02570420484433063,161
R0421,female_child12,FamilyID,female_child16,2,0.0,1.0,female,master,0.8058361391694725,0.806503044378884,0.02570420484433063,163
R0422,female_child12,FamilyID,female_child16,2,0.0,1.0,female,young,0.8058361391694725,0.806503044378884,0.02570420484433063,162
R0564,female_child12,UnionGroup,female_child16,2,0.0,1.0,female,none,0.8058361391694725,0.8062783252777603,0.025706048655659643,160
R0565,female_child12,UnionGroup,female_child16,2,0.0,1.0,female,master,0.8058361391694725,0.8062783252777603,0.025706048655659643,162
R0566,female_child12,UnionGroup,female_child16,2,0.0,1.0,female,young,0.8058361391694725,0.8062783252777603,0.025706048655659643,162
R0012,gender,FamilyID,female_master,2,0.0,1.0,female,none,0.8058361391694725,0.8056004017324713,0.025535861592993443,148
R0015,gender,FamilyID,female_master,2,0.0,1.0,female_master,none,0.8058361391694725,0.8056004017324713,0.025535861592993443,148
R0156,gender,UnionGroup,female_master,2,0.0,1.0,female,none,0.8058361391694725,0.8053756826313477,0.025529773520657658,147
R0159,gender,UnionGroup,female_master,2,0.0,1.0,female_master,none,0.8058361391694725,0.8053756826313477,0.025529773520657658,147
R0181,gender,UnionGroup,female_child16,2,0.0,1.0,female,master,0.8035914702581369,0.8035754189944135,0.025372003541471892,150
R0182,gender,UnionGroup,female_child16,2,0.0,1.0,female,young,0.8035914702581369,0.8035754189944135,0.025372003541471892,150
R0184,gender,UnionGroup,female_child16,2,0.0,1.0,female_master,master,0.8035914702581369,0.8035754189944135,0.025372003541471892,150
R0185,gender,UnionGroup,female_child16,2,0.0,1.0,female_master,young,0.8035914702581369,0.8035754189944135,0.025372003541471892,150
R0037,gender,FamilyID,female_child16,2,0.0,1.0,female,master,0.8024691358024691,0.8026790534178646,0.024897893729900426,150
R0038,gender,FamilyID,female_child16,2,0.0,1.0,female,young,0.8024691358024691,0.8026790534178646,0.024897893729900426,149
R0040,gender,FamilyID,female_child16,2,0.0,1.0,female_master,master,0.8024691358024691,0.8026790534178646,0.024897893729900426,150
R0041,gender,FamilyID,female_child16,2,0.0,1.0,female_master,young,0.8024691358024691,0.8026790534178646,0.024897893729900426,149
R0036,gender,FamilyID,female_child16,2,0.0,1.0,female,none,0.8013468013468014,0.8020074069424393,0.025767670855939284,148
R0039,gender,FamilyID,female_child16,2,0.0,1.0,female_master,none,0.8013468013468014,0.8020074069424393,0.025767670855939284,148
R0180,gender,UnionGroup,female_child16,2,0.0,1.0,female,none,0.8013468013468014,0.8017826878413156,0.025730276736569753,147
R0183,gender,UnionGroup,female_child16,2,0.0,1.0,female_master,none,0.8013468013468014,0.8017826878413156,0.025730276736569753,147
